"0,003187894821167"
"0,001341819763184"
"0,001470565795898"
"0,001353740692139"
"0,001537561416626"
"0,001361131668091"
"0,001684427261353"
"0,001364231109619"
"0,001354455947876"
"0,001364707946777"
"0,001269578933716"
"0,001314640045166"
"0,001299381256104"
"0,001489639282227"
"0,001547336578369"
"0,001761198043823"
"0,002144813537598"
"0,001770496368408"
"0,001701354980469"
"0,00203013420105"
"0,002133131027222"
"0,001926422119141"
"0,002248048782349"
"0,002270221710205"
"0,002319574356079"
"0,001827716827393"
"0,002204895019531"
"0,002282381057739"
"0,00186014175415"
"0,001778841018677"
"0,00180721282959"
"0,001816987991333"
"0,003015041351318"
"0,002827882766724"
"0,003164768218994"
"0,001694917678833"
"0,001712083816528"
"0,002723455429077"
"0,001697778701782"
"0,001662969589233"
"0,001513242721558"
"0,001480340957642"
"0,001429796218872"
"0,001470804214478"
"0,001516103744507"
"0,001447439193726"
"0,001427173614502"
"0,001511573791504"
"0,001485347747803"
"0,00142240524292"
"0,001429796218872"
"0,001447439193726"
"0,001485586166382"
"0,001418828964233"
"0,001409292221069"
"0,001503467559814"
"0,001472949981689"
"0,001440763473511"
"0,001513957977295"
"0,00154185295105"
"0,001660346984863"
"0,001687049865723"
"0,001657009124756"
"0,001891136169434"
"0,00170111656189"
"0,001978158950806"
"0,001780271530151"
"0,002055883407593"
"0,002036333084106"
"0,002064943313599"
"0,001902103424072"
"0,001995325088501"
"0,002249956130981"
"0,001767873764038"
"0,001799583435059"
"0,001507520675659"
"0,00169038772583"
"0,00135326385498"
"0,001253128051758"
"0,001421928405762"
"0,001391649246216"
"0,001254558563232"
"0,001250982284546"
"0,001256942749023"
"0,001246452331543"
"0,001241445541382"
"0,001591444015503"
"0,001271486282349"
"0,001248121261597"
"0,001241207122803"
"0,001281499862671"
"0,001238107681274"
"0,001275062561035"
"0,001240491867065"
"0,001274585723877"
"0,001245975494385"
"0,001236438751221"
"0,001563549041748"
"0,001540899276733"
"0,001478433609009"
"0,001420736312866"
"0,001566410064697"
"0,001433134078979"
"0,001504898071289"
"0,001492261886597"
"0,001492500305176"
"0,001394987106323"
"0,001333951950073"
"0,001444578170776"
"0,001422166824341"
"0,001416921615601"
"0,001693248748779"
"0,001571893692017"
"0,001788377761841"
"0,001760721206665"
"0,0080406665802"
"0,00164008140564"
"0,001611232757568"
"0,001613855361938"
"0,001795530319214"
"0,006083011627197"
"0,001433372497559"
"0,001445055007935"
"0,001612663269043"
"0,001510143280029"
"0,001489400863647"
"0,001498222351074"
"0,001719236373901"
"0,001477718353271"
"0,00159478187561"
"0,007874965667725"
"0,001420736312866"
"0,001350879669189"
"0,00133490562439"
"0,001400470733643"
"0,001563549041748"
"0,001604557037354"
"0,00165581703186"
"0,001415729522705"
"0,001330852508545"
"0,001264095306396"
"0,001399755477905"
"0,001286745071411"
"0,001258134841919"
"0,001264572143555"
"0,001427412033081"
"0,001509666442871"
"0,001427412033081"
"0,0018150806427"
"0,001559972763062"
"0,001430511474609"
"0,001791000366211"
"0,001606225967407"
"0,001489162445068"
"0,001489162445068"
"0,001916408538818"
"0,001602649688721"
"0,001636028289795"
"0,001591205596924"
"0,001916408538818"
"0,001896142959595"
"0,001912117004395"
"0,001842975616455"
"0,001879692077637"
"0,001806259155273"
"0,00208854675293"
"0,002042531967163"
"0,002050161361694"
"0,00213360786438"
"0,002295255661011"
"0,00190281867981"
"0,001793622970581"
"0,001812696456909"
"0,001864433288574"
"0,002123117446899"
"0,002026319503784"
"0,001444101333618"
"0,001441717147827"
"0,001487016677856"
"0,001595258712769"
"0,00188946723938"
"0,001543521881104"
"0,001966238021851"
"0,001920223236084"
"0,002149343490601"
"0,001996040344238"
"0,001438140869141"
"0,00221061706543"
"0,001501798629761"
"0,001562595367432"
"0,001706600189209"
"0,001609325408936"
"0,001571655273438"
"0,0014488697052"
"0,001489877700806"
"0,001437664031982"
"0,001453399658203"
"0,001434326171875"
"0,001455307006836"
"0,001492023468018"
"0,001497507095337"
"0,001423358917236"
"0,001600503921509"
"0,001677989959717"
"0,001540899276733"
"0,001440525054932"
"0,001448392868042"
"0,00142502784729"
"0,001567602157593"
"0,00143575668335"
"0,001562118530273"
"0,001459360122681"
"0,001866579055786"
"0,002023220062256"
"0,002337694168091"
"0,001949310302734"
"0,001785039901733"
"0,002073764801025"
"0,001864433288574"
"0,001875877380371"
"0,0019690990448"
"0,00186824798584"
"0,001919507980347"
"0,002164602279663"
"0,002104043960571"
"0,002029180526733"
"0,002238750457764"
"0,001953601837158"
"0,00212550163269"
"0,001846313476563"
"0,001721620559692"
"0,00171971321106"
"0,001776695251465"
"0,001701593399048"
"0,001758098602295"
"0,001886367797852"
"0,001988172531128"
"0,00222635269165"
"0,00188946723938"
"0,00188422203064"
"0,002171754837036"
"0,001881837844849"
"0,002057313919067"
"0,002779245376587"
"0,002899169921875"
"0,002429246902466"
"0,002380847930908"
"0,001474142074585"
"0,001597881317139"
"0,002640962600708"
"0,001421689987183"
"0,001423835754395"
"0,001418113708496"
"0,001534700393677"
"0,001411437988281"
"0,001555204391479"
"0,001410245895386"
"0,001415491104126"
"0,001507520675659"
"0,001585483551025"
"0,001642942428589"
"0,001774787902832"
"0,001419305801392"
"0,002193450927734"
"0,002304077148438"
"0,001511573791504"
"0,001949787139893"
"0,001554250717163"
"0,001457452774048"
"0,001589298248291"
"0,001532077789307"
"0,001607179641724"
"0,001442670822144"
"0,00143837928772"
"0,001432657241821"
"0,0014328956604"
"0,001435041427612"
"0,001429557800293"
"0,001483201980591"
"0,001636981964111"
"0,001428604125977"
"0,001427412033081"
"0,002158164978027"
"0,002016544342041"
"0,001872301101685"
"0,001986026763916"
"0,001954555511475"
"0,001725196838379"
"0,001865386962891"
"0,001752138137817"
"0,001687526702881"
"0,001696348190308"
"0,001690149307251"
"0,002265930175781"
"0,002389192581177"
"0,002357959747314"
"0,002221584320068"
"0,002313137054443"
"0,001971960067749"
"0,001978158950806"
"0,002148628234863"
"0,001930952072144"
"0,001853704452515"
"0,002245426177979"
"0,002137899398804"
"0,002261877059937"
"0,002458810806274"
"0,002183437347412"
"0,001427173614502"
"0,001596450805664"
"0,001431465148926"
"0,001421928405762"
"0,001528024673462"
"0,001686573028564"
"0,001564979553223"
"0,001518249511719"
"0,001760721206665"
"0,001954317092896"
"0,001894950866699"
"0,001976728439331"
"0,001890897750854"
"0,001811504364014"
"0,001862049102783"
"0,001564025878906"
"0,002198934555054"
"0,002111434936523"
"0,001498699188232"
"0,002043485641479"
"0,001866340637207"
"0,001735210418701"
"0,001822948455811"
"0,001571416854858"
"0,00169038772583"
"0,001543283462524"
"0,001365900039673"
"0,001484870910645"
"0,001756906509399"
"0,00189208984375"
"0,00167441368103"
"0,002280473709106"
"0,002431154251099"
"0,001794576644897"
"0,001957893371582"
"0,001765966415405"
"0,001923322677612"
"0,001745462417603"
"0,001804351806641"
"0,001930475234985"
"0,001426219940186"
"0,001451730728149"
"0,001446962356567"
"0,001680374145508"
"0,001636028289795"
"0,001516819000244"
"0,001539468765259"
"0,001607656478882"
"0,0014488697052"
"0,001432418823242"
"0,001454591751099"
"0,001617431640625"
"0,001779556274414"
"0,001481294631958"
"0,001619100570679"
"0,001683950424194"
"0,001556873321533"
"0,001476287841797"
"0,001501798629761"
"0,001753091812134"
"0,001595973968506"
"0,001762628555298"
"0,001517772674561"
"0,001658201217651"
"0,00144362449646"
"0,001677274703979"
"0,002105236053467"
"0,001714706420898"
"0,001498460769653"
"0,001586675643921"
"0,001674175262451"
"0,001521587371826"
"0,001636028289795"
"0,001567125320435"
"0,001543045043945"
"0,0016028881073"
"0,001469612121582"
"0,001630306243896"
"0,001700401306152"
"0,00147533416748"
"0,001616477966309"
"0,00145435333252"
"0,001725196838379"
"0,001605033874512"
"0,001557350158691"
"0,001746654510498"
"0,003811597824097"
"0,001641273498535"
"0,001504182815552"
"0,001651763916016"
"0,00169849395752"
"0,001610994338989"
"0,001683712005615"
"0,001498937606812"
"0,001497268676758"
"0,001443386077881"
"0,001905918121338"
"0,001665115356445"
"0,001555681228638"
"0,001583337783813"
"0,001626253128052"
"0,001727819442749"
"0,001570224761963"
"0,001477956771851"
"0,001617431640625"
"0,001758575439453"
"0,001672744750977"
"0,00153923034668"
"0,001380205154419"
"0,001465082168579"
"0,001537561416626"
"0,00162148475647"
"0,001631021499634"
"0,001531600952148"
"0,00147557258606"
"0,001621246337891"
"0,002891063690186"
"0,002796411514282"
"0,001416206359863"
"0,001785039901733"
"0,002123355865479"
"0,002346754074097"
"0,001574754714966"
"0,001691341400146"
"0,001859903335571"
"0,001670598983765"
"0,001598358154297"
"0,001749753952026"
"0,001703500747681"
"0,00169825553894"
"0,001421689987183"
"0,001450300216675"
"0,001605749130249"
"0,001398324966431"
"0,001437902450562"
"0,001517534255981"
"0,001348733901978"
"0,001699686050415"
"0,001369714736938"
"0,001424312591553"
"0,001459836959839"
"0,001471519470215"
"0,001338720321655"
"0,001590251922607"
"0,001336574554443"
"0,001349925994873"
"0,00136399269104"
"0,001130819320679"
"0,001261234283447"
"0,001172780990601"
"0,00123929977417"
"0,001124143600464"
"0,001201868057251"
"0,001100301742554"
"0,001200199127197"
"0,001111507415771"
"0,001357555389404"
"0,001135587692261"
"0,001217603683472"
"0,002673149108887"
"0,001452445983887"
"0,001131057739258"
"0,00122594833374"
"0,001129150390625"
"0,001444816589355"
"0,001149654388428"
"0,001224040985107"
"0,001144886016846"
"0,001224994659424"
"0,001378059387207"
"0,001241207122803"
"0,001142263412476"
"0,001231670379639"
"0,001113891601563"
"0,001226902008057"
"0,001245021820068"
"0,001616239547729"
"0,001559972763062"
"0,001605987548828"
"0,001365423202515"
"0,001391410827637"
"0,001368045806885"
"0,001388311386108"
"0,001332759857178"
"0,001381158828735"
"0,001331329345703"
"0,001469612121582"
"0,001320123672485"
"0,001565217971802"
"0,001314878463745"
"0,001328229904175"
"0,001311063766479"
"0,004554271697998"
"0,001960039138794"
"0,001787185668945"
"0,001552820205688"
"0,001543521881104"
"0,001394748687744"
"0,001346111297607"
"0,001360416412354"
"0,001775979995728"
"0,001593589782715"
"0,001370429992676"
"0,001398801803589"
"0,001360416412354"
"0,001349210739136"
"0,005070924758911"
"0,001566171646118"
"0,001523017883301"
"0,001506090164185"
"0,001490354537964"
"0,001515626907349"
"0,001565217971802"
"0,001908779144287"
"0,001877784729004"
"0,00197696685791"
"0,001879453659058"
"0,001882553100586"
"0,001879453659058"
"0,00187349319458"
"0,001870632171631"
"0,001871585845947"
"0,001999378204346"
"0,001714944839478"
"0,001697778701782"
"0,003217220306396"
"0,002024173736572"
"0,002215385437012"
"0,001684427261353"
"0,001645803451538"
"0,001532077789307"
"0,001417636871338"
"0,001437187194824"
"0,001431465148926"
"0,001405239105225"
"0,001407384872437"
"0,001398086547852"
"0,001430988311768"
"0,001453161239624"
"0,001924991607666"
"0,00186824798584"
"0,001869678497314"
"0,001867294311523"
"0,001900196075439"
"0,001872301101685"
"0,001869678497314"
"0,001872777938843"
"0,00186824798584"
"0,001881122589111"
"0,002346515655518"
"0,002275228500366"
"0,002255916595459"
"0,002145290374756"
"0,002231597900391"
"0,001321077346802"
"0,00128173828125"
"0,001310348510742"
"0,001311540603638"
"0,001311540603638"
"0,001412391662598"
"0,001327276229858"
"0,001178741455078"
"0,001113414764404"
"0,001124143600464"
"0,00112771987915"
"0,001114845275879"
"0,001102685928345"
"0,0011146068573"
"0,001102447509766"
"0,001102209091187"
"0,001095771789551"
"0,0010986328125"
"0,001133680343628"
"0,001098155975342"
"0,001094818115234"
"0,001097440719604"
"0,001242399215698"
"0,001390695571899"
"0,001296758651733"
"0,001139640808105"
"0,001123189926147"
"0,001105070114136"
"0,001110076904297"
"0,001128911972046"
"0,001171588897705"
"0,001104593276978"
"0,001099586486816"
"0,001110315322876"
"0,001114368438721"
"0,001119375228882"
"0,001715660095215"
"0,001705169677734"
"0,001696825027466"
"0,00169825553894"
"0,001764297485352"
"0,001888036727905"
"0,001872062683105"
"0,001880168914795"
"0,001867055892944"
"0,002126455307007"
"0,001868724822998"
"0,001850366592407"
"0,001880168914795"
"0,00184154510498"
"0,001840114593506"
"0,001872301101685"
"0,001887083053589"
"0,001846313476563"
"0,001848220825195"
"0,001844644546509"
"0,001843452453613"
"0,00184178352356"
"0,001832485198975"
"0,001836061477661"
"0,001836061477661"
"0,001879215240479"
"0,001872062683105"
"0,001873970031738"
"0,001923084259033"
"0,001884460449219"
"0,001903533935547"
"0,00187611579895"
"0,00187349319458"
"0,001869678497314"
"0,001867771148682"
"0,001911163330078"
"0,001866102218628"
"0,00187611579895"
"0,001883745193481"
"0,001869201660156"
"0,001867771148682"
"0,001903533935547"
"0,001873731613159"
"0,001890420913696"
"0,001879453659058"
"0,001876831054688"
"0,001877784729004"
"0,001885414123535"
"0,00187349319458"
"0,001874685287476"
"0,001873254776001"
"0,001887559890747"
"0,00186824798584"
"0,001877784729004"
"0,001865863800049"
"0,001868486404419"
"0,001869440078735"
"0,001871109008789"
"0,001887559890747"
"0,00197172164917"
"0,001904010772705"
"0,001936912536621"
"0,001884460449219"
"0,001872301101685"
"0,001868486404419"
"0,001880168914795"
"0,001898288726807"
"0,001871109008789"
"0,001867294311523"
"0,001873731613159"
"0,001866817474365"
"0,001869201660156"
"0,001890420913696"
"0,001896619796753"
"0,001938819885254"
"0,001954317092896"
"0,001915216445923"
"0,00188422203064"
"0,001868963241577"
"0,001869678497314"
"0,001861810684204"
"0,001880884170532"
"0,001879215240479"
"0,001874923706055"
"0,001903772354126"
"0,00187611579895"
"0,001869440078735"
"0,001877784729004"
"0,001887321472168"
"0,001883983612061"
"0,001879453659058"
"0,001871347427368"
"0,001895427703857"
"0,001890420913696"
"0,001905918121338"
"0,001894474029541"
"0,001875877380371"
"0,001917839050293"
"0,001878976821899"
"0,001876354217529"
"0,001869440078735"
"0,001911163330078"
"0,001873016357422"
"0,001883029937744"
"0,001869916915894"
"0,001873016357422"
"0,001870155334473"
"0,001888036727905"
"0,001899480819702"
"0,00190258026123"
"0,001877069473267"
"0,00187087059021"
"0,00187087059021"
"0,001936435699463"
"0,001873970031738"
"0,001884698867798"
"0,001874446868896"
"0,001876831054688"
"0,001907348632813"
"0,001890897750854"
"0,001907348632813"
"0,001870155334473"
"0,001876592636108"
"0,001873016357422"
"0,00202751159668"
"0,001999855041504"
"0,001922130584717"
"0,001967430114746"
"0,001914262771606"
"0,001916646957397"
"0,001904010772705"
"0,001896381378174"
"0,001875162124634"
"0,00193977355957"
"0,001913547515869"
"0,001906156539917"
"0,001880645751953"
"0,001883268356323"
"0,001985311508179"
"0,001933574676514"
"0,001901388168335"
"0,001900434494019"
"0,001917362213135"
"0,001955986022949"
"0,0020432472229"
"0,001937866210938"
"0,001936435699463"
"0,001929044723511"
"0,002090215682983"
"0,00196385383606"
"0,001912593841553"
"0,001900434494019"
"0,001898288726807"
"0,001884698867798"
"0,001889944076538"
"0,001888513565063"
"0,001879453659058"
"0,00191068649292"
"0,001905202865601"
"0,001890420913696"
"0,0019211769104"
"0,001879453659058"
"0,00188159942627"
"0,001954555511475"
"0,001926898956299"
"0,001960754394531"
"0,001924276351929"
"0,001877069473267"
"0,001884698867798"
"0,001877069473267"
"0,001912355422974"
"0,001882076263428"
"0,001877546310425"
"0,001878261566162"
"0,001876592636108"
"0,001879453659058"
"0,001922130584717"
"0,00191068649292"
"0,001910209655762"
"0,001887798309326"
"0,001879930496216"
"0,001889228820801"
"0,001879692077637"
"0,001880645751953"
"0,001874446868896"
"0,001922369003296"
"0,001940250396729"
"0,001905202865601"
"0,001893997192383"
"0,001914739608765"
"0,001880645751953"
"0,001884937286377"
"0,001877069473267"
"0,001871824264526"
"0,001877784729004"
"0,001877069473267"
"0,001905679702759"
"0,001931667327881"
"0,001898288726807"
"0,001883029937744"
"0,001908302307129"
"0,001875638961792"
"0,001879453659058"
"0,001914262771606"
"0,001880168914795"
"0,001901149749756"
"0,001878976821899"
"0,001886606216431"
"0,001898765563965"
"0,001888990402222"
"0,001897811889648"
"0,001892566680908"
"0,001895904541016"
"0,001877069473267"
"0,001876831054688"
"0,001886367797852"
"0,001874446868896"
"0,001908302307129"
"0,001883506774902"
"0,001883268356323"
"0,001877546310425"
"0,001886367797852"
"0,00189733505249"
"0,0019211769104"
"0,001882553100586"
"0,001881122589111"
"0,001877069473267"
"0,001882314682007"
"0,001872777938843"
"0,001882076263428"
"0,001906156539917"
"0,001895666122437"
"0,0019211769104"
"0,00192666053772"
"0,00189995765686"
"0,001892328262329"
"0,001877546310425"
"0,001930236816406"
"0,001898288726807"
"0,001881122589111"
"0,001878023147583"
"0,001878976821899"
"0,001875877380371"
"0,00188159942627"
"0,002182722091675"
"0,002183675765991"
"0,002164363861084"
"0,001959562301636"
"0,001803874969482"
"0,001794099807739"
"0,001762866973877"
"0,001759052276611"
"0,001742839813232"
"0,001907825469971"
"0,001889228820801"
"0,001885175704956"
"0,001921415328979"
"0,001906394958496"
"0,00188136100769"
"0,001885890960693"
"0,001874923706055"
"0,001979351043701"
"0,001909494400024"
"0,001904964447021"
"0,001893520355225"
"0,001899719238281"
"0,001885175704956"
"0,001895427703857"
"0,001950025558472"
"0,001921653747559"
"0,001920461654663"
"0,001922845840454"
"0,00188422203064"
"0,001882076263428"
"0,001895189285278"
"0,001891613006592"
"0,001881122589111"
"0,001923084259033"
"0,001890420913696"
"0,001925945281982"
"0,001891851425171"
"0,001884460449219"
"0,001872777938843"
"0,001877069473267"
"0,00187611579895"
"0,001878261566162"
"0,001877069473267"
"0,00188136100769"
"0,001872539520264"
"0,001919269561768"
"0,001916408538818"
"0,001887321472168"
"0,001893520355225"
"0,001928329467773"
"0,001945734024048"
"0,001892566680908"
"0,001916170120239"
"0,00191330909729"
"0,001907825469971"
"0,00189733505249"
"0,001896858215332"
"0,001933574676514"
"0,001907587051392"
"0,00189208984375"
"0,001885414123535"
"0,001893281936646"
"0,001886129379272"
"0,001884698867798"
"0,001879692077637"
"0,001895427703857"
"0,001909732818604"
"0,001883029937744"
"0,001879930496216"
"0,001902341842651"
"0,001888751983643"
"0,00193977355957"
"0,001881837844849"
"0,001884698867798"
"0,001878261566162"
"0,001883745193481"
"0,001915693283081"
"0,001909971237183"
"0,001883029937744"
"0,001879692077637"
"0,001909255981445"
"0,001888513565063"
"0,001904249191284"
"0,001884698867798"
"0,001897573471069"
"0,001888990402222"
"0,001911163330078"
"0,00188422203064"
"0,001883745193481"
"0,00188422203064"
"0,00187611579895"
"0,001875877380371"
"0,001883029937744"
"0,001969814300537"
"0,001939535140991"
"0,001923799514771"
"0,001893997192383"
"0,001981973648071"
"0,001907587051392"
"0,001895904541016"
"0,001888275146484"
"0,001886129379272"
"0,001925230026245"
"0,001904487609863"
"0,001901865005493"
"0,001893520355225"
"0,001884937286377"
"0,00188136100769"
"0,001879930496216"
"0,001901388168335"
"0,001884460449219"
"0,001916170120239"
"0,001883268356323"
"0,001895666122437"
"0,001906871795654"
"0,001937389373779"
"0,001897811889648"
"0,001929998397827"
"0,001896381378174"
"0,001891613006592"
"0,001878499984741"
"0,001888275146484"
"0,001883506774902"
"0,00189471244812"
"0,001883029937744"
"0,001884698867798"
"0,001904487609863"
"0,001892566680908"
"0,001953363418579"
"0,001882553100586"
"0,001937627792358"
"0,001893520355225"
"0,001892805099487"
"0,00188946723938"
"0,001925468444824"
"0,001888751983643"
"0,001883029937744"
"0,001883268356323"
"0,00189995765686"
"0,001899242401123"
"0,001909971237183"
"0,001880645751953"
"0,001883268356323"
"0,001882791519165"
"0,001901626586914"
"0,00189208984375"
"0,001885890960693"
"0,001883506774902"
"0,001880645751953"
"0,001903295516968"
"0,001898288726807"
"0,001914501190186"
"0,001903057098389"
"0,001902103424072"
"0,002056360244751"
"0,001927852630615"
"0,001936912536621"
